book,chapter,verse,start,end
27,113,4,14883.103,14888.103
27,113,5,14888.203,14893.103
27,113,6,14893.203,14897.703
27,113,7,14898.003,14903.103
27,113,8,14903.203,14907.603
27,113,9,14907.703,14914.803
27,114,1,14918.903,14924.503
27,114,2,14924.703,14929.703
27,114,3,14929.903,14935.503
27,114,4,14935.803,14940.903
27,114,5,14941.203,14947.203
27,114,6,14947.603,14952.803
27,114,7,14953.203,14959.503
27,114,8,14960.003,14966.635
27,115,1,14970.603,14978.903
27,115,2,14979.103,14983.403
27,115,3,14983.603,14988.703
27,115,4,14989.003,14994.303
27,115,5,14994.703,15000.603
27,115,6,15000.903,15007.103
27,115,7,15007.303,15015.803
27,115,8,15017.003,15021.903
27,115,9,15022.103,15027.203
27,115,10,15027.403,15032.703
27,115,11,15032.803,15038.603
27,115,12,15039.703,15048.603
27,115,13,15048.603,15054.003
27,115,14,15054.403,15059.403
27,115,15,15059.603,15064.803
27,115,16,15065.003,15071.303
27,115,17,15071.603,15077.003
27,115,18,15077.103,15083.403
27,116,1,15087.703,15093.103
27,116,2,15093.303,15097.903
27,116,3,15098.103,15106.503
27,116,4,15106.903,15112.803
27,116,5,15113.003,15117.903
27,116,6,15118.103,15123.703
27,116,7,15124.203,15129.903
27,116,8,15130.203,15137.703
27,116,9,15137.903,15143.103
27,116,10,15143.603,15148.403
27,116,11,15148.703,15153.703
27,116,12,15154.103,15158.703
27,116,13,15159.003,15163.903
27,116,14,15164.203,15169.603
27,116,15,15169.703,15174.903
27,116,16,15175.103,15183.903
27,116,17,15184.103,15189.703
27,116,18,15189.903,15195.303
27,116,19,15195.403,15201.703
27,117,1,15205.503,15211.203
27,117,2,15211.403,15218.403
27,118,1,15222.003,15226.703
27,118,2,15226.903,15231.003
27,118,3,15231.103,15235.603
27,118,4,15235.703,15240.703
27,118,5,15240.903,15246.703
27,118,6,15246.903,15251.703
27,118,7,15251.803,15257.203
27,118,8,15257.603,15262.303
27,118,9,15262.403,15266.903
27,118,10,15267.103,15271.803
27,118,11,15271.903,15277.303
27,118,12,15277.603,15285.103
27,118,13,15285.303,15290.403
27,118,14,15290.503,15295.103
27,118,15,15295.403,15302.803
27,118,16,15302.903,15308.403
27,118,17,15308.503,15313.603
27,118,18,15313.803,15319.303
27,118,19,15319.503,15324.303
27,118,20,15324.603,15329.603
27,118,21,15330.103,15334.803
27,118,22,15335.003,15340.203
27,118,23,15340.503,15345.703
27,118,24,15346.003,15351.303
27,118,25,15351.403,15358.403
27,118,26,15358.503,15364.503
27,118,27,15364.903,15373.103
27,118,28,15373.203,15378.403
27,118,29,15378.503,15383.203
27,119,1,17704.203,17709.5
27,119,2,17709.7,17715.3
27,119,3,17715.8,17720.8
27,119,4,17720.8,17726.4
27,119,5,17726.5,17732.4
27,119,6,17732.5,17738.3
27,119,7,17738.4,17745.3
27,119,8,17745.5,17752.2
27,119,9,17757.1,17763.3
27,119,10,17763.5,17770.0
27,119,11,17770.1,17776.5
27,119,12,17777.1,17781.7
27,119,13,17781.8,17786.8
27,119,14,17786.9,17792.2
27,119,15,17792.3,17798.2
27,119,16,17798.3,17805.2
27,119,17,17810.5,17815.9
27,119,18,17815.9,17821.5
27,119,19,17821.5,17827.9
27,119,20,17828.0,17834.1
27,119,21,17834.2,17840.2
27,119,22,17840.3,17846.2
27,119,23,17846.3,17854.4
27,119,24,17854.5,17859.8
27,119,25,17863.3,17868.3
27,119,26,17868.4,17874.5
27,119,27,17874.5,17880.9
27,119,28,17882.1,17887.5
27,119,29,17887.8,17894.0
27,119,30,17894.1,17899.8
27,119,31,17899.9,17905.6
27,119,32,17905.7,17911.0
27,119,33,17914.1,17920.0
27,119,34,17920.0,17926.1
27,119,35,17926.3,17931.3
27,119,36,17931.3,17937.0
27,119,37,17937.0,17942.7
27,119,38,17942.8,17948.9
27,119,39,17949.0,17955.2
27,119,40,17955.3,17961.5
27,119,41,17964.9,17971.7
27,119,42,17971.7,17977.2
27,119,43,17977.2,17985.6
27,119,44,17985.8,17990.8
27,119,45,17990.8,17996.4
27,119,46,17996.6,18002.7
27,119,47,18002.7,18007.7
27,119,48,18007.8,18016.3
27,119,49,18019.4,18025.0
27,119,50,18025.1,18031.3
27,119,51,18031.5,18037.3
27,119,52,18037.4,18043.9
27,119,53,18044.0,18049.8
27,119,54,18050.1,18055.4
27,119,55,18055.5,18061.9
27,119,56,18062.1,18067.3
27,119,57,18070.7,18075.4
27,119,58,18075.4,18080.9
27,119,59,18080.9,18086.8
27,119,60,18086.8,18092.5
27,119,61,18092.5,18098.2
27,119,62,18098.3,18104.4
27,119,63,18104.4,18111.1
27,119,64,18111.2,18118.3
27,119,65,18122.4,18127.9
27,119,66,18128.3,18134.4
27,119,67,18134.5,18141.0
27,119,68,18141.1,18146.0
27,119,69,18146.0,18153.3
27,119,70,18153.4,18159.5
27,119,71,18159.7,18165.3
27,119,72,18165.3,18171.2
27,119,73,18173.8,18180.7
27,119,74,18180.8,18187.2
27,119,75,18187.3,18193.8
27,119,76,18194.1,18200.1
27,119,77,18200.2,18206.3
27,119,78,18206.5,18214.3
27,119,79,18214.3,18219.3
27,119,80,18219.3,18224.9
27,119,81,18227.8,18233.4
27,119,82,18233.4,18239.5
27,119,83,18239.5,18244.9
27,119,84,18244.9,18250.6
27,119,85,18250.8,18256.6
27,119,86,18256.6,18262.9
27,119,87,18263.0,18269.6
27,119,88,18269.6,18275.0
27,119,89,18277.9,18283.5
27,119,90,18283.5,18289.5
27,119,91,18289.5,18295.3
27,119,92,18295.3,18301.2
27,119,93,18301.2,18306.9
27,119,94,18306.9,18312.2
27,119,95,18312.2,18318.1
27,119,96,18318.1,18324.6
27,119,97,18327.6,18333.7
27,119,98,18333.7,18339.8
27,119,99,18339.8,18345.9
27,119,100,18345.9,18351.4
27,119,101,18351.9,18358.6
27,119,102,18358.9,18364.9
27,119,103,18365.1,18371.4
27,119,104,18371.4,18378.7
27,119,105,18382.6,18387.9
27,119,106,18387.9,18393.9
27,119,107,18394.1,18398.8
27,119,108,18399.1,18405.0
27,119,109,18405.4,18410.2
27,119,110,18410.6,18416.7
27,119,111,18416.8,18421.9
27,119,112,18422.1,18428.3
27,119,113,18431.4,18435.5
27,119,114,18435.7,18441.0
27,119,115,18441.2,18447.4
27,119,116,18448.0,18454.6
27,119,117,18455.1,18461.7
27,119,118,18461.8,18467.6
27,119,119,18468.0,18475.8
27,119,120,18476.0,18481.6
27,119,121,18485.5,18491.5
27,119,122,18491.7,18496.5
27,119,123,18496.9,18502.5
27,119,124,18502.6,18508.3
27,119,125,18508.4,18513.7
27,119,126,18513.9,18518.5
27,119,127,18518.6,18524.4
27,119,128,18524.7,18531.9
27,119,129,18536.3,18541.1
27,119,130,18541.6,18546.5
27,119,131,18546.9,18552.7
27,119,132,18553.1,18558.5
27,119,133,18558.8,18564.8
27,119,134,18565.1,18570.8
27,119,135,18571.1,18576.8
27,119,136,18577.1,18583.8
27,119,137,18586.2,18590.9
27,119,138,18591.1,18596.3
27,119,139,18596.4,18602.2
27,119,140,18602.5,18607.4
27,119,141,18607.8,18612.9
27,119,142,18613.3,18618.4
27,119,143,18618.8,18624.2
27,119,144,18624.6,18629.3
27,119,145,18633.4,18639.3
27,119,146,18639.5,18644.1
27,119,147,18644.7,18650.5
27,119,148,18650.8,18655.9
27,119,149,18656.3,18663.0
27,119,150,18663.2,18668.1
27,119,151,18668.3,18673.7
27,119,152,18674.2,18679.5
27,119,153,18683.5,18689.6
27,119,154,18689.8,18695.4
27,119,155,18695.5,18700.7
27,119,156,18701.1,18706.4
27,119,157,18706.6,18711.8
27,119,158,18712.1,18718.7
27,119,159,18718.9,18726.3
27,119,160,18726.8,18733.3
27,119,161,18738.2,18744.4
27,119,162,18744.9,18749.9
27,119,163,18750.2,18755.7
27,119,164,18755.9,18762.2
27,119,165,18762.3,18767.9
27,119,166,18768.1,18774.4
27,119,167,18774.7,18779.7
27,119,168,18780.0,18786.9
27,119,169,18790.6,18796.6
27,119,170,18796.8,18802.2
27,119,171,18802.4,18808.1
27,119,172,18808.5,18814.4
27,119,173,18815.1,18820.1
27,119,174,18820.5,18826.7
27,119,175,18827.3,18833.6
27,119,176,18834.2,18843.318
27,120,1,15391.603,15399.003
27,120,2,15399.203,15405.803
27,120,3,15406.103,15411.203
27,120,4,15411.503,15416.603
27,120,5,15416.703,15422.603
27,120,6,15423.103,15428.703
27,120,7,15428.803,15434.603
27,121,1,15437.503,15445.003
27,121,2,15445.103,15449.803
27,121,3,15450.103,15455.203
27,121,4,15455.303,15460.303
27,121,5,15460.403,15466.203
27,121,6,15466.403,15472.103
27,121,7,15472.203,15477.903
27,121,8,15478.103,15484.603
27,122,1,15487.503,15494.803
27,122,2,15495.203,15500.503
27,122,3,15500.903,15506.603
27,122,4,15506.803,15515.203
27,122,5,15515.603,15521.703
27,122,6,15522.103,15527.303
27,122,7,15527.503,15532.803
27,122,8,15533.003,15538.103
27,122,9,15538.303,15544.003
27,123,1,15547.103,15554.303
27,123,2,15554.603,15567.203
27,123,3,15567.303,15572.803
27,123,4,15573.103,15582.103
27,124,1,15584.903,15592.303
27,124,2,15592.403,15597.903
27,124,3,15598.003,15603.303
27,124,4,15603.403,15609.303
27,124,5,15609.703,15614.703
27,124,6,15614.903,15620.603
27,124,7,15621.003,15630.003
27,124,8,15630.003,15635.503
27,125,1,15638.303,15647.403
27,125,2,15647.703,15655.603
27,125,3,15656.003,15669.103
27,125,4,15670.603,15676.603
27,125,5,15676.703,15686.203
27,126,1,15688.703,15696.003
27,126,2,15696.303,15707.003
27,126,3,15707.103,15712.403
27,126,4,15712.603,15719.003
27,126,5,15719.303,15723.703
27,126,6,15723.803,15733.703
27,127,1,15736.103,15749.403
27,127,2,15749.703,15759.703
27,127,3,15759.803,15765.203
27,127,4,15765.503,15770.803
27,127,5,15771.203,15782.403
27,128,1,15784.603,15790.703
27,128,2,15790.803,15796.003
27,128,3,15796.203,15806.603
27,128,4,15806.903,15812.203
27,128,5,15812.503,15820.503
27,128,6,15820.703,15825.403
27,129,1,15828.803,15835.503
27,129,2,15835.603,15841.203
27,129,3,15842.003,15847.303
27,129,4,15847.603,15852.003
27,129,5,15852.103,15857.403
27,129,6,15857.803,15863.703
27,129,7,15864.003,15869.303
27,129,8,15869.403,15878.803
27,130,1,15880.603,15886.303
27,130,2,15886.503,15893.603
27,130,3,15893.903,15898.403
27,130,4,15898.403,15902.503
27,130,5,15902.603,15908.003
27,130,6,15908.403,15914.003
27,130,7,15914.103,15921.703
27,130,8,15921.803,15927.003
27,131,1,15931.203,15943.203
27,131,2,15943.403,15952.403
27,131,3,15952.603,15958.103
27,132,1,15963.603,15969.003
27,132,2,15969.103,15973.703
27,132,3,15973.903,15980.003
27,132,4,15980.203,15985.603
27,132,5,15985.703,15991.303
27,132,6,15991.603,15997.903
27,132,7,15998.103,16003.203
27,132,8,16003.403,16009.303
27,132,9,16009.703,16015.403
27,132,10,16015.803,16021.203
27,132,11,16021.503,16031.403
27,132,12,16031.703,16043.303
27,132,13,16044.003,16049.203
27,132,14,16049.403,16054.803
27,132,15,16055.203,16060.403
27,132,16,16060.703,16067.103
27,132,17,16067.503,16072.903
27,132,18,16073.103,16078.803
27,133,1,16081.403,16089.003
27,133,2,16089.103,16098.903
27,133,3,16099.103,16110.503
27,134,1,16113.133,16123.503
27,134,2,16123.803,16129.103
27,134,3,16129.303,16135.403
27,135,1,16139.103,16145.903
27,135,2,16146.003,16151.003
27,135,3,16151.103,16156.603
27,135,4,16156.803,16162.203
27,135,5,16162.803,16169.103
27,135,6,16169.203,16178.003
27,135,7,16178.203,16187.503
27,135,8,16187.703,16192.703
27,135,9,16192.803,16200.103
27,135,10,16200.203,16205.203
27,135,11,16205.503,16213.103
27,135,12,16213.303,16218.403
27,135,13,16218.603,16224.203
27,135,14,16224.603,16229.903
27,135,15,16230.103,16236.003
27,135,16,16236.303,16242.303
27,135,17,16242.603,16249.003
27,135,18,16250.603,16255.503
27,135,19,16255.803,16261.703
27,135,20,16261.803,16268.403
27,135,21,16268.503,16275.003
27,136,1,16277.903,16282.003
27,136,2,16282.203,16286.303
27,136,3,16286.403,16290.403
27,136,4,16290.503,16295.803
27,136,5,16295.803,16300.303
27,136,6,16300.303,16304.903
27,136,7,16304.903,16309.103
27,136,8,16309.303,16313.903
27,136,9,16313.903,16320.603
27,136,10,16320.603,16325.403
27,136,11,16325.403,16329.803
27,136,12,16329.903,16335.003
27,136,13,16336.003,16341.103
27,136,14,16341.203,16345.603
27,136,15,16346.803,16351.503
27,136,16,16351.603,16355.703
27,136,17,16355.703,16359.703
27,136,18,16359.703,16363.803
27,136,19,16363.803,16367.903
27,136,20,16367.903,16371.903
27,136,21,16372.003,16376.203
27,136,22,16376.303,16380.503
27,136,23,16380.603,16385.503
27,136,24,16385.503,16389.903
27,136,25,16389.903,16394.803
27,136,26,16394.803,16399.303
27,137,1,16403.803,16410.503
27,137,2,16410.803,16415.103
27,137,3,16415.303,16424.603
27,137,4,16425.103,16430.003
27,137,5,16430.403,16435.103
27,137,6,16435.203,16444.903
27,137,7,16445.203,16454.203
27,137,8,16454.803,16463.103
27,137,9,16463.303,16470.403
27,138,1,16472.921,16479.703
27,138,2,16479.903,16492.303
27,138,3,16492.503,16498.203
27,138,4,16498.503,16505.303
27,138,5,16505.503,16511.103
27,138,6,16511.303,16518.003
27,138,7,16518.303,16527.803
27,138,8,16528.203,16537.103
27,139,1,16540.103,16546.003
27,139,2,16546.303,16551.703
27,139,3,16552.103,16557.303
27,139,4,16557.503,16563.303
27,139,5,16563.703,16569.303
27,139,6,16569.603,16575.003
27,139,7,16575.503,16580.903
27,139,8,16581.303,16588.303
27,139,9,16588.703,16593.803
27,139,10,16594.103,16599.303
27,139,11,16599.503,16605.803
27,139,12,16606.103,16615.103
27,139,13,16615.303,16621.203
27,139,14,16621.403,16630.203
27,139,15,16630.403,16639.103
27,139,16,16639.403,16650.103
27,139,17,16650.603,16656.703
27,139,18,16656.903,16662.503
27,139,19,16662.703,16668.903
27,139,20,16669.103,16675.203
27,139,21,16675.603,16681.803
27,139,22,16682.003,16687.003
27,139,23,16687.203,16693.903
27,139,24,16694.103,16700.703
27,140,1,16702.503,16704.603
27,140,2,16704.903,16710.303
27,140,3,16710.503,16715.603
27,140,4,16716.003,16723.103
27,140,5,16723.303,16732.603
27,140,6,16733.003,16743.703
27,140,7,16744.929,16752.103
27,140,8,16752.403,16758.603
27,140,9,16758.803,16766.503
27,140,10,16766.903,16772.003
27,140,11,16772.203,16779.403
27,140,12,16779.703,16787.703
27,140,13,16788.203,16794.103
27,140,14,16794.403,16801.203
27,141,1,16804.724,16811.603
27,141,2,16811.903,16818.403
27,141,3,16818.603,16825.003
27,141,4,16825.403,16837.203
27,141,5,16837.503,16848.803
27,141,6,16849.303,16855.903
27,141,7,16856.103,16862.603
27,141,8,16862.9,16869.703
27,141,9,16870.103,16876.103
27,141,10,16876.189,16883.303
27,142,1,16886.303,16890.803
27,142,2,16891.103,16896.903
27,142,3,16897.203,16902.003
27,142,4,16902.403,16912.503
27,142,5,16913.903,16922.603
27,142,6,16922.903,16931.403
27,142,7,16933.203,16942.103
27,142,8,16943.203,16953.003
27,143,1,16955.903,16966.603
27,143,2,16966.903,16973.303
27,143,3,16973.603,16982.603
27,143,4,16982.903,16988.503
27,143,5,16988.703,16997.703
27,143,6,16998.003,17004.503
27,143,7,17004.703,17015.103
27,143,8,17015.203,17025.803
27,143,9,17025.903,17031.703
27,143,10,17032.503,17041.703
27,143,11,17041.903,17049.103
27,143,12,17049.703,17059.203
27,144,1,17061.553,17070.703
27,144,2,17070.803,17081.103
27,144,3,17081.203,17088.003
27,144,4,17088.303,17093.203
27,144,5,17093.303,17099.903
27,144,6,17100.203,17106.103
27,144,7,17106.403,17115.703
27,144,8,17117.303,17122.203
27,144,9,17122.303,17128.703
27,144,10,17128.903,17135.703
27,144,11,17136.003,17145.103
27,144,12,17145.403,17156.703
27,144,13,17156.803,17166.603
27,144,14,17166.703,17174.703
27,144,15,17174.803,17181.703
27,145,1,17184.103,17192.103
27,145,2,17193.003,17199.003
27,145,3,17199.203,17205.103
27,145,4,17205.503,17211.003
27,145,5,17211.103,17216.903
27,145,6,17217.103,17223.903
27,145,7,17224.103,17229.503
27,145,8,17229.603,17235.503
27,145,9,17235.703,17240.703
27,145,10,17241.103,17246.903
27,145,11,17247.103,17252.403
27,145,12,17252.703,17258.703
27,145,13,17259.103,17265.703
27,145,14,17266.003,17271.703
27,145,15,17272.003,17279.603
27,145,16,17279.903,17285.603
27,145,17,17285.903,17291.703
27,145,18,17291.903,17298.303
27,145,19,17299.003,17305.803
27,145,20,17305.903,17311.803
27,145,21,17312.003,17319.703
27,146,1,17322.703,17327.503
27,146,2,17327.603,17333.303
27,146,3,17333.703,17339.203
27,146,4,17339.603,17346.703
27,146,5,17347.203,17353.903
27,146,6,17354.203,17363.003
27,146,7,17363.203,17370.903
27,146,8,17371.003,17378.703
27,146,9,17378.803,17386.803
27,146,10,17387.003,17394.803
27,147,1,17397.703,17404.503
27,147,2,17404.603,17410.103
27,147,3,17410.303,17415.503
27,147,4,17415.603,17420.803
27,147,5,17421.003,17426.803
27,147,6,17426.903,17433.003
27,147,7,17433.403,17438.803
27,147,8,17438.903,17447.303
27,147,9,17447.603,17453.203
27,147,10,17453.403,17459.303
27,147,11,17459.803,17465.303
27,147,12,17466.503,17472.803
27,147,13,17472.903,17478.803
27,147,14,17479.103,17484.003
27,147,15,17484.203,17490.003
27,147,16,17490.403,17496.403
27,147,17,17496.603,17502.603
27,147,18,17503.003,17509.503
27,147,19,17509.803,17515.403
27,147,20,17515.703,17522.103
27,148,1,17524.803,17531.203
27,148,2,17531.303,17536.403
27,148,3,17536.503,17542.003
27,148,4,17542.103,17548.203
27,148,5,17548.403,17553.303
27,148,6,17553.403,17558.603
27,148,7,17558.703,17563.803
27,148,8,17564.203,17570.103
27,148,9,17570.103,17574.603
27,148,10,17574.803,17579.203
27,148,11,17579.303,17584.103
27,148,12,17584.203,17588.203
27,148,13,17588.203,17596.103
27,148,14,17596.203,17605.503
27,149,1,17608.193,17614.303
27,149,2,17614.503,17620.403
27,149,3,17620.603,17625.803
27,149,4,17625.903,17631.303
27,149,5,17631.403,17636.803
27,149,6,17636.903,17642.303
27,149,7,17642.503,17647.803
27,149,8,17649.603,17655.403
27,149,9,17655.603,17662.303
27,150,1,17664.303,17671.303
27,150,2,17671.503,17676.303
27,150,3,17676.503,17682.003
27,150,4,17682.103,17687.703
27,150,5,17687.803,17693.903
27,150,6,17694.003,17698.503
